Idea_ID,Idea_Title,SEO_Run_ID,Search_Query,Competitor_Title,Channel,Video_ID,URL,View_Count,Duration_Seconds,Similarity,Level,Is_Strong,Discovered_At
1,Rice Titan Harvester,1,Rice Titan Harvester,How Taiwan Farmers Plant and Harvest Rice to a New Level | Most Satisfying Agriculture Technology,AhTech,,https://www.youtube.com/watch?v=BETc5iM9iYk,1755901,,0.0769,IRRELEVANT,1,2026-08-25 10:52:06.192787
1,Rice Titan Harvester,1,Rice Titan Harvester,"Full Moon, Fragrance of Ripe Rice, Farmers Busy Harvesting Crops | Liziqi Channel",李子柒 Liziqi,,https://www.youtube.com/watch?v=xSDMTIe90AY,43503276,,0.0769,IRRELEVANT,1,2026-08-25 10:52:06.195787
1,Rice Titan Harvester,1,Rice Titan Harvester,THE LIZARD COLOSSUS PACK - Farming Simulator 25,Farmer Cop,,https://www.youtube.com/watch?v=tHMpHOjmcCM,26477,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.186702
1,Rice Titan Harvester,1,Rice Titan Harvester,Why You Should Swath EVERY FIELD YOU CAN! | Farming Simulator 25,DjGoHam Gaming,,https://www.youtube.com/watch?v=nAjmKNb2jhY,29777,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.188708
1,Rice Titan Harvester,1,Rice Titan Harvester,Traditional Paddy Harvesting  Season 24 August. 2026.,LEIANG PHOM,,https://www.youtube.com/watch?v=ri1AvY2tAfw,980,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.192787
1,Rice Titan Harvester,1,Rice Titan Harvester,First Day out with the NEW Combine | Claas Lexion 8900 vs 780 | Seed Wheat Harvest '24 - KMWP Farms,Tractorspotter,,https://www.youtube.com/watch?v=7_dJHRmruHU,1353736,,0.0,IRRELEVANT,1,2026-08-25 10:52:06.193786
1,Rice Titan Harvester,1,Rice Titan Harvester,How to draw a scenery of cultivation Step by step (very easy) || Art video,Farjana Drawing Academy,,https://www.youtube.com/watch?v=IxRge0xg2MA,848738,,0.0,IRRELEVANT,1,2026-08-25 10:52:06.196803
1,Rice Titan Harvester,1,Rice Titan Harvester,How to draw a Crops / Paddy Harvesting Scenery easy || pencil sketch || VJB Drawing Place,VJB Drawing,,https://www.youtube.com/watch?v=HCiR7Q9arjs,1723,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.197799
1,Rice Titan Harvester,1,Rice Titan Harvester,Paddy Field With Farmer Scenery Drawing Easy | Cultivation Scenery Drawing | Village Farmer Drawing,Jharna Art Gallery,,https://www.youtube.com/watch?v=65PF2ameQ8I,149486,,0.0,IRRELEVANT,1,2026-08-25 10:52:06.197799
1,Rice Titan Harvester,1,Rice Titan Harvester,Watercolor Painting : A Composition on Farmers Harvesting Paddy,Paint Academy,,https://www.youtube.com/watch?v=Jl8o8389jf8,3585,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.198808
1,Rice Titan Harvester,1,Rice Titan Harvester,agriculture drawing of farmer working in the field,Bhutnath Painting Academy,,https://www.youtube.com/watch?v=AX64QWgWJTU,291806,,0.0,IRRELEVANT,1,2026-08-25 10:52:06.198808
1,Rice Titan Harvester,1,Rice Titan Harvester,Farmers harvesting paddy on field || ধান কাটার দৃশ্য,Rafiq Art & Craft,,https://www.youtube.com/watch?v=pL4cMQ1Sg0w,123,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.199797
1,Rice Titan Harvester,1,Rice Titan Harvester,How to draw the scenery of farmers harvesting paddy on fields|agriculture drawing easy steps,Honey Bee Arts,,https://www.youtube.com/watch?v=sixHBVcrLnI,40074,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.199797
1,Rice Titan Harvester,1,Rice Titan Harvester,Realistic watercolor painting. Scenery drawing. Paddy harvesting painting #easy #drawing #art,Mubarak Art Gallery BD,,https://www.youtube.com/watch?v=YmDISaZA4lg,51,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.200795
1,Rice Titan Harvester,1,Rice Titan Harvester,How to Paint A Village Scene where farmers harvesting Paddy on field | step by step |,Paint with DAVID,,https://www.youtube.com/watch?v=WZ-Er1SrWFM,689,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.200795
1,Rice Titan Harvester,1,Rice Titan Harvester,"Paddy field with farmer scenery drawing| Village scenery drawing|Tree, bird,sun, House  drawing",It's Easy to draw,,https://www.youtube.com/watch?v=Ip3Mm1TIrtE,830709,,0.0,IRRELEVANT,1,2026-08-25 10:52:06.201801
1,Rice Titan Harvester,1,Rice Titan Harvester,Paddy Field With Farmer Scenery drawing easy| Village Landscape Scenery drawing easy| Winter Scenery,It's Easy to draw,,https://www.youtube.com/watch?v=kLB-8oDq5_o,195279,,0.0,IRRELEVANT,1,2026-08-25 10:52:06.201801
1,Rice Titan Harvester,1,Rice Titan Harvester,How to draw late autumn season//paddy harvesting scenary step by step,RAFA DRAWING ACADEMY ,,https://www.youtube.com/watch?v=-Z4IrAneK-Y,7,,0.0,IRRELEVANT,0,2026-08-25 10:52:06.202791
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Mini combine harvester I Rice harvester I Mini harvester I Paddy harvester I Kym harvester,Blue Chemp,,https://www.youtube.com/watch?v=4eM6CXpGnpM,367657,,0.125,SUBSTITUTE,1,2026-08-25 15:01:28.995371
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Manual paddy rice harvester made in Japan,Japan Agri Trading,,https://www.youtube.com/watch?v=1s024AKMntM,41274,,0.125,SUBSTITUTE,0,2026-08-25 15:01:28.997370
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Mini combine harvester I Paddy harvester machine I Dhan katne ki machine,Blue Chemp,,https://www.youtube.com/watch?v=dM9Kp0SvScs,22531,,0.1111,IRRELEVANT,0,2026-08-25 15:01:28.994372
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Mini Harvester machine testing in wheat field I Mini harvester I japani harvester I paddy harvester,Blue Chemp,,https://www.youtube.com/watch?v=nBM24H2z9Vg,490992,,0.1,IRRELEVANT,1,2026-08-25 15:01:28.994372
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Driverless REAPER BINDER MACHINE Harvesting Paddy / Rice | Automatic Mini Reaper Binder Machine,AgriBasket Tools,,https://www.youtube.com/watch?v=B19D_qjqds4,2811058,,0.0909,IRRELEVANT,1,2026-08-25 15:01:28.995371
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,2025 New Model Gam Harvester Boro Paddy Cutting Work | Harvester Machine,Assam Vehicle Channel ,,https://www.youtube.com/watch?v=5itpJAWmPCA,247869,,0.0833,IRRELEVANT,1,2026-08-25 15:01:28.993370
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,जापानी मिनी हार्वेस्टर II Kubota mini harvester,Blue Chemp,,https://www.youtube.com/watch?v=sGS_IbJyCdI,234404,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.994372
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,First Day out with the NEW Combine | Claas Lexion 8900 vs 780 | Seed Wheat Harvest '24 - KMWP Farms,Tractorspotter,,https://www.youtube.com/watch?v=7_dJHRmruHU,1353950,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.994372
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,4GK90 Rice reaper binder,"Yancheng Xinmingyue Machinery Manufacture Co., Ltd",,https://www.youtube.com/watch?v=djVrCmV6RxE,1019225,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.995371
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,"Mini Rice Harvester Machine 01792772477,01788803336",USA DIY,,https://www.youtube.com/watch?v=q56qorkhDyM,383040,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.995371
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Yanmar Aw 70 Gv harvester working | New model harvester machine ||,JCB Babul,,https://www.youtube.com/watch?v=1s5evqmTR3c,874798,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.995371
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Awesome Rice Harvester Working Skills Machine | Technology Agriculture Crop Machine Equipment,Tractor Cambodia,,https://www.youtube.com/watch?v=hfG1btm3e1g,3502332,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.995371
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,TAGRM 4LZ-1.2 Small rice/wheat combine harvester,cfh080 的频道,,https://www.youtube.com/watch?v=yVkdSKOWlmQ,28912,,0.0,IRRELEVANT,0,2026-08-25 15:01:28.996369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Modern Agriculture Machines on Another Level – Farmers Reap Millions Tons in Massive Harvests,Agriculture Insight,,https://www.youtube.com/watch?v=N-BpKLHSYE4,5439816,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.996369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Yanmar YH 700 Full Feed Combine Harvester - Combine Harvester Demo - Agri Tools,Agri Tools,,https://www.youtube.com/watch?v=hcup6mAU5aU,1110339,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.996369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Skilled Farmers & Kubota Harvester  Amazing Rice Cutting Action,Machine TV Cambodia,,https://www.youtube.com/watch?v=d-TJk-cWieE,1438,,0.0,IRRELEVANT,0,2026-08-25 15:01:28.996369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,How Taiwan Farmers Plant and Harvest Rice to a New Level | Most Satisfying Agriculture Technology,AhTech,,https://www.youtube.com/watch?v=BETc5iM9iYk,1756491,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.996369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Amazing Agriculture Machines Operating At An INSANE LEVEL,WOW Tech,,https://www.youtube.com/watch?v=K105xluiB8s,5705496,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.996369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Japanese Rice Harvesting Technology Amazing Rice Agriculture Technology in Japan Modern Rice Farming,Complete Agriculture,,https://www.youtube.com/watch?v=32s_qirzcok,3080447,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.997370
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Amazing Kubota DC108X Combine Harvester in Action  Expert Operator Skills & Rice Harvesting,Machine TV Cambodia,,https://www.youtube.com/watch?v=6pKqTZoKfDQ,8478,,0.0,IRRELEVANT,0,2026-08-25 15:01:28.997370
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,How American Farmers Harvest 9.97 Million Tons of Rice by Machine | Farming Documentary,Sprout Garden,,https://www.youtube.com/watch?v=3OHH9gSgnzs,396517,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.997370
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Amazing Rice Harvester in Japan,Nagano Vlog,,https://www.youtube.com/watch?v=iAFYMGEBbhI,7955060,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.997370
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,Kubota Combine Harvester DR6130SX specification work scene,西川ライス Nishikawa Rice,,https://www.youtube.com/watch?v=DnE3XdgWZmQ,817185,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.997370
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,"007 🔥 Iseki 6123, 6-row, 123 horsepower Japanese rice harvester",Farm Machinery Reviews,,https://www.youtube.com/watch?v=I8PuqB-ytWM,5842,,0.0,IRRELEVANT,0,2026-08-25 15:01:28.998369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,"Kubota combine harvester, import from Japan rice cutting machine | farming machine",Punjab village Tractors,,https://www.youtube.com/watch?v=Hlm4XBTnW8w,3228032,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.998369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,yanmar combine harvester in japan I Half feed mini combine harvester I Yanmar harvester machine,Blue Chemp,,https://www.youtube.com/watch?v=G4ed2W-p9WE,3953,,0.0,IRRELEVANT,0,2026-08-25 15:01:28.998369
2,The Paddy Ocean Vacuum,2,Paddy Harvesting machine,2015 稲刈り　Japanese harvesting of the rice,SHIO Channel,,https://www.youtube.com/watch?v=BHJzzUvd2vA,7430110,,0.0,IRRELEVANT,1,2026-08-25 15:01:28.998369
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,DIY | Planting Mini Rice Field with Spider-Man | Toy Tractor Farming Build #minitractor,vk crietion shorts ,,https://www.youtube.com/watch?v=-PQpJ-Y8CsU,476,,0.2308,SUBSTITUTE,0,2026-08-27 16:41:33.693198
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,🇮🇩 is RUTENG INDONESIA worth visiting? (Ruteng Hobbit Cave & Spider Web Rice Fields!),Jordan and Emily,,https://www.youtube.com/watch?v=ZN6HM2C6mD4,9998,,0.1667,SUBSTITUTE,0,2026-08-27 16:41:33.693198
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,My Power Tiller Going To Puddling In Deep Mud || Rice Field Preparation For Rainy Season ||,Farming Area,,https://www.youtube.com/watch?v=4oy0G1BMfC4,1192727,,0.1538,SUBSTITUTE,1,2026-08-27 16:41:33.693198
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Xplore Flores – Episode 5: Spider Web Rice Fields (Lingko) | Ruteng's Most Unique Landscape,Trails of Eurasia TV,,https://www.youtube.com/watch?v=F5ybG-WVwIs,11,,0.1429,SUBSTITUTE,0,2026-08-27 16:41:33.691188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,"Gentle Rain on a Peaceful Rice Field Hut | Relaxing Nature Sounds for Sleep, Study & Meditation ",Said Nature,,https://www.youtube.com/watch?v=G2zSFsdFEUE,57,,0.1429,SUBSTITUTE,0,2026-08-27 16:41:33.694190
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,agriculture drawing of farmer working in the field,Bhutnath Painting Academy,,https://www.youtube.com/watch?v=AX64QWgWJTU,292070,,0.125,SUBSTITUTE,1,2026-08-27 16:41:33.702188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,DO-IT – Farmer harvesting organic Basmati rice in India,DO IT Organic,,https://www.youtube.com/watch?v=OuInpXWh4AM,38763,,0.1111,IRRELEVANT,0,2026-08-27 16:41:33.697190
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,River crabs enrich rice fields in northeast China,South China Morning Post,,https://www.youtube.com/watch?v=IF6Rtnm961k,168222,,0.1,IRRELEVANT,1,2026-08-27 16:41:33.692203
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,"Combine harvester: Rice harvesting, threshing, packing together(ধান কাটা,মাড়াই,বস্তাবন্দি একসাথে)",Techgen Engineering Ltd,,https://www.youtube.com/watch?v=jQNPYExRuOY,251717,,0.1,IRRELEVANT,1,2026-08-27 16:41:33.700187
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How Tons of Rice Harvested & Processed | Modern Rice Agriculture Technology,Wondastic Tech,,https://www.youtube.com/watch?v=kT1R7Hkps5M,765222,,0.1,IRRELEVANT,1,2026-08-27 16:41:33.700187
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Bangladeshi Farmers Harvesting Paddy 🌾 |Modern Rice Farming with Harvester,Stay with Maruf,,https://www.youtube.com/watch?v=OZyeOmeNJUA,199,,0.0909,IRRELEVANT,0,2026-08-27 16:41:33.696196
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Paddy Field With Farmer Scenery Drawing Easy | Cultivation Scenery Drawing | Village Farmer Drawing,Jharna Art Gallery,,https://www.youtube.com/watch?v=65PF2ameQ8I,150159,,0.0909,IRRELEVANT,1,2026-08-27 16:41:33.701188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How Taiwan Farmers Harvest Rice - Rice Planting and Harvesting Process | Farming Documentary,Sprout Garden,,https://www.youtube.com/watch?v=vi1JFOInKrI,1071068,,0.0833,IRRELEVANT,1,2026-08-27 16:41:33.698188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,"How To Harvest Upland Sticky Rice - Bring Upland Rice Go To Market Sell, Free Bushcraft",Phương - Free Bushcraft,,https://www.youtube.com/watch?v=kcIzl8Lb864,2467658,,0.0833,IRRELEVANT,1,2026-08-27 16:41:33.698188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Driverless REAPER BINDER MACHINE Harvesting Paddy / Rice | Automatic Mini Reaper Binder Machine,AgriBasket Tools,,https://www.youtube.com/watch?v=B19D_qjqds4,2832238,,0.0833,IRRELEVANT,1,2026-08-27 16:41:33.699187
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Paddy Field With Farmer Scenery drawing easy| Village Landscape Scenery drawing easy| Winter Scenery,It's Easy to draw,,https://www.youtube.com/watch?v=kLB-8oDq5_o,198152,,0.0833,IRRELEVANT,1,2026-08-27 16:41:33.705189
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How to Paint A Village Scene where farmers harvesting Paddy on field | step by step |,Paint with DAVID,,https://www.youtube.com/watch?v=WZ-Er1SrWFM,689,,0.0833,IRRELEVANT,0,2026-08-27 16:41:33.705189
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,No Man's Sky Remnant - All New SECRET Colossus Upgrades & How To Get Them All,KhrazeGaming,,https://www.youtube.com/watch?v=FxPwtWtvyMg,88446,,0.0769,IRRELEVANT,0,2026-08-27 16:41:33.690188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,"Paddy field with farmer scenery drawing| Village scenery drawing|Tree, bird,sun, House  drawing",It's Easy to draw,,https://www.youtube.com/watch?v=Ip3Mm1TIrtE,831801,,0.0769,IRRELEVANT,1,2026-08-27 16:41:33.703190
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How Taiwan Farmers Plant and Harvest Rice to a New Level | Most Satisfying Agriculture Technology,AhTech,,https://www.youtube.com/watch?v=BETc5iM9iYk,1760978,,0.0714,IRRELEVANT,1,2026-08-27 16:41:33.697190
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,"Full Moon, Fragrance of Ripe Rice, Farmers Busy Harvesting Crops | Liziqi Channel",李子柒 Liziqi,,https://www.youtube.com/watch?v=xSDMTIe90AY,43506274,,0.0714,IRRELEVANT,1,2026-08-27 16:41:33.697190
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,While going to prepare nursery for rainy season rice farming || Grassy land tilling by power tiller,Farming Area,,https://www.youtube.com/watch?v=MSV30LaucHU,7035290,,0.0625,IRRELEVANT,1,2026-08-27 16:41:33.694190
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Giant Ramses II Statue Moved to Grand Egyptian Museum | National Geographic,National Geographic,,https://www.youtube.com/watch?v=UJG6w3uOumU,114703,,0.0,IRRELEVANT,1,2026-08-27 16:41:33.692203
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,"Amazing 😱 found albino crabs, snails, crickets, millipedes, larvae, german caterpillars",colorful,,https://www.youtube.com/watch?v=idj90nLyZRQ,3068,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.695194
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,धान की फसल में सभी खरपतवारों का जड़ से सफाया Best Herbicide Combination for Paddy 100% Weed Control,Kisan Challengers ,,https://www.youtube.com/watch?v=pENgDOJdRxE,1481,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.695194
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,[Viewer discretion advised] Do not watch this video... [The mysterious death of Haraeda Junko],たじゅくんch,,https://www.youtube.com/watch?v=E6LXEw48QyI,22,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.696196
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,2025 New Model Gam Harvester Boro Paddy Cutting Work | Harvester Machine,Assam Vehicle Channel ,,https://www.youtube.com/watch?v=5itpJAWmPCA,249009,,0.0,IRRELEVANT,1,2026-08-27 16:41:33.696196
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Preet Combine Harvester and Sonalika 60 Rx Tractor with Full Size Trailer,Pramod`s Life,,https://www.youtube.com/watch?v=RH-Qa4DI7k0,72623314,,0.0,IRRELEVANT,1,2026-08-27 16:41:33.699187
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Amazing Kubota Mini Combine Harvester | Fast Paddy Cutting Machine | Mahindra Tractor,Raj Tractor,,https://www.youtube.com/watch?v=1lp31qi7Ou8,353899,,0.0,IRRELEVANT,1,2026-08-27 16:41:33.699187
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How to draw a scenery of cultivation Step by step (very easy) || Art video,Farjana Drawing Academy,,https://www.youtube.com/watch?v=IxRge0xg2MA,849431,,0.0,IRRELEVANT,1,2026-08-27 16:41:33.700187
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How to draw a Crops / Paddy Harvesting Scenery easy || pencil sketch || VJB Drawing Place,VJB Drawing,,https://www.youtube.com/watch?v=HCiR7Q9arjs,1723,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.701188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,how to draw the scenery of paddy harvesting | paddy harvesting drawing | village scenery drawing,mydrawing4u,,https://www.youtube.com/watch?v=X7VBECsIsbw,1634,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.701188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Watercolor Painting : A Composition on Farmers Harvesting Paddy,Paint Academy,,https://www.youtube.com/watch?v=Jl8o8389jf8,3588,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.702188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How to draw the scenery of farmers harvesting paddy on fields|agriculture drawing easy steps,Honey Bee Arts,,https://www.youtube.com/watch?v=sixHBVcrLnI,40100,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.702188
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,Realistic watercolor painting. Scenery drawing. Paddy harvesting painting #easy #drawing #art,Mubarak Art Gallery BD,,https://www.youtube.com/watch?v=YmDISaZA4lg,51,,0.0,IRRELEVANT,0,2026-08-27 16:41:33.703190
3,Rice-Field Spider Colossus,3,Rice-Field Spider Colossus,How to Draw a Village Landscape where farmers harvesting paddy on fields | Episode- 12,Paint Academy,,https://www.youtube.com/watch?v=4NFfI_WgL6E,388311,,0.0,IRRELEVANT,1,2026-08-27 16:41:33.704191
4,The Monsoon Harvesting Ark,4,Paddy Harvesting,Paddy Harvesting in Kerala | Agriculture technology,Krishnajith K,,https://www.youtube.com/watch?v=xS8DqOftvwY,3961,,0.1429,SUBSTITUTE,0,2026-08-27 19:36:28.312523
4,The Monsoon Harvesting Ark,4,Paddy Harvesting,DO-IT – Farmer harvesting organic Basmati rice in India,DO IT Organic,,https://www.youtube.com/watch?v=OuInpXWh4AM,38764,,0.125,SUBSTITUTE,0,2026-08-27 19:36:28.311978
