Idea_ID,Idea_Title,SEO_Run_ID,Rank_By_Score,Keyword,Score,Relevance,Word_Count,Long_Tail,Source,Harvested_At
2,The Paddy Ocean Vacuum,32,1,paddy harvesting in china,54.0,0.4,4,1,youtube_suggest,2026-09-05 04:41:00.235200
2,The Paddy Ocean Vacuum,32,2,paddy harvesting in japan,54.0,0.4,4,1,youtube_suggest,2026-09-05 04:41:00.235200
2,The Paddy Ocean Vacuum,32,3,paddy harvesting by hand,54.0,0.4,4,1,youtube_suggest,2026-09-05 04:41:00.235200
2,The Paddy Ocean Vacuum,32,4,paddy harvesting drawing,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.236349
2,The Paddy Ocean Vacuum,32,5,paddy harvesting time,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.236879
2,The Paddy Ocean Vacuum,32,6,paddy harvesting videos,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.236879
2,The Paddy Ocean Vacuum,32,7,paddy harvesting tractor,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.236879
2,The Paddy Ocean Vacuum,32,8,after paddy harvesting,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.236879
2,The Paddy Ocean Vacuum,32,9,paddy crop harvesting,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.237879
2,The Paddy Ocean Vacuum,32,10,paddy harvesting drone,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.237879
2,The Paddy Ocean Vacuum,32,11,harvesting paddy fields,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.237879
2,The Paddy Ocean Vacuum,32,12,paddy harvesting machine,52.0,0.4,3,1,youtube_suggest,2026-09-05 04:41:00.238878
2,The Paddy Ocean Vacuum,32,13,paddy harvesting machines in agriculture,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.238878
2,The Paddy Ocean Vacuum,32,14,paddy harvesting machine in japan,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.238878
2,The Paddy Ocean Vacuum,32,15,paddy harvesting by brush cutter,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.238878
2,The Paddy Ocean Vacuum,32,16,paddy harvesting in west bengal,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.239877
2,The Paddy Ocean Vacuum,32,17,paddy harvesting machine in india,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.239877
2,The Paddy Ocean Vacuum,32,18,paddy harvesting machine in manipur,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.239877
2,The Paddy Ocean Vacuum,32,19,paddy harvesting machine in odisha,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.239877
2,The Paddy Ocean Vacuum,32,20,paddy harvesting machine in assam,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.240876
2,The Paddy Ocean Vacuum,32,21,paddy cutting and harvesting machine,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.240876
2,The Paddy Ocean Vacuum,32,22,paddy harvesting machine in tamil,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.240876
2,The Paddy Ocean Vacuum,32,23,paddy harvesting machine in karnataka,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.241879
2,The Paddy Ocean Vacuum,32,24,paddy harvesting machine in water,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.241879
2,The Paddy Ocean Vacuum,32,25,wheat and paddy harvesting machine,51.33,0.3333,5,1,youtube_suggest,2026-09-05 04:41:00.241879
2,The Paddy Ocean Vacuum,32,26,best paddy harvesting machine in india,50.0,0.2857,6,1,youtube_suggest,2026-09-05 04:41:00.241879
2,The Paddy Ocean Vacuum,32,27,paddy harvesting machine in west bengal,50.0,0.2857,6,1,youtube_suggest,2026-09-05 04:41:00.242879
2,The Paddy Ocean Vacuum,32,28,paddy harvesting machine in india price,50.0,0.2857,6,1,youtube_suggest,2026-09-05 04:41:00.242879
2,The Paddy Ocean Vacuum,32,29,paddy harvesting machine in sri lanka,50.0,0.2857,6,1,youtube_suggest,2026-09-05 04:41:00.242879
2,The Paddy Ocean Vacuum,32,30,paddy harvesting machine price in india,50.0,0.2857,6,1,youtube_suggest,2026-09-05 04:41:00.242879
2,The Paddy Ocean Vacuum,32,31,paddy harvesting hand machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.243880
2,The Paddy Ocean Vacuum,32,32,best paddy harvesting machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.243880
2,The Paddy Ocean Vacuum,32,33,paddy harvesting chain machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.243880
2,The Paddy Ocean Vacuum,32,34,harvesting paddy drawing easy,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.243880
2,The Paddy Ocean Vacuum,32,35,drone paddy harvesting machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.244880
2,The Paddy Ocean Vacuum,32,36,paddy harvesting machine working,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.244880
2,The Paddy Ocean Vacuum,32,37,paddy harvesting machine subsidy,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.244880
2,The Paddy Ocean Vacuum,32,38,paddy harvesting machine price,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.244880
2,The Paddy Ocean Vacuum,32,39,paddy field harvesting machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.245882
2,The Paddy Ocean Vacuum,32,40,kubota paddy harvesting machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.246208
2,The Paddy Ocean Vacuum,32,41,paddy harvesting machine mini,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.246208
2,The Paddy Ocean Vacuum,32,42,paddy harvesting new machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.246750
2,The Paddy Ocean Vacuum,32,43,paddy harvesting machine odisha,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.246963
2,The Paddy Ocean Vacuum,32,44,rice paddy harvesting machine,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.246963
2,The Paddy Ocean Vacuum,32,45,paddy harvesting machine small,49.33,0.3333,4,1,youtube_suggest,2026-09-05 04:41:00.247503
2,The Paddy Ocean Vacuum,32,46,paddy harvesting,45.0,0.5,2,0,youtube_suggest,2026-09-05 04:41:00.247503
2,The Paddy Ocean Vacuum,32,47,rice harvesting machine price in india,38.75,0.125,6,1,youtube_suggest,2026-09-05 04:41:00.247503
2,The Paddy Ocean Vacuum,32,48,rice harvesting machine price in bangladesh,38.75,0.125,6,1,youtube_suggest,2026-09-05 04:41:00.247503
2,The Paddy Ocean Vacuum,32,49,rice harvesting machine price in nepal,38.75,0.125,6,1,youtube_suggest,2026-09-05 04:41:00.248506
2,The Paddy Ocean Vacuum,32,50,paddy harvester in andhra pradesh,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.248506
2,The Paddy Ocean Vacuum,32,51,paddy crop disease and control,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.248506
2,The Paddy Ocean Vacuum,32,52,paddy crop diseases in telugu,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.248506
2,The Paddy Ocean Vacuum,32,53,rice harvesting machine in maharashtra,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.249507
2,The Paddy Ocean Vacuum,32,54,rice harvesting machine in nepal,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.249507
2,The Paddy Ocean Vacuum,32,55,paddy cultivation machine in telugu,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.249507
2,The Paddy Ocean Vacuum,32,56,rice harvesting machine in tamilnadu,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.250508
2,The Paddy Ocean Vacuum,32,57,paddy cultivation machine in tamil,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.250508
2,The Paddy Ocean Vacuum,32,58,rice harvesting machine in telugu,38.0,0.1429,5,1,youtube_suggest,2026-09-05 04:41:00.250508
2,The Paddy Ocean Vacuum,32,59,harvesting rice and picking fruit(rambutan) farming,37.78,0.1111,6,1,youtube_suggest,2026-09-05 04:41:00.250508
2,The Paddy Ocean Vacuum,32,60,mini paddy harvester machine price in india,37.78,0.1111,7,1,youtube_suggest,2026-09-05 04:41:00.251507
